1968---1---美国---美洲---9402.25亿 (940,225,000,000)---37.9291%
1968---99---加蓬---非洲---2.94亿 (294,468,564)---0.0119%
1968---100---索马里---非洲---2.87亿 (286,719,885)---0.0116%
1968---101---利比里亚---非洲---2.77亿 (276,820,700)---0.0112%
1968---102---法属波利尼西亚---大洋洲---2.60亿 (259,590,074)---0.0105%
1968---103---刚果（布）---非洲---2.51亿 (251,247,457)---0.0101%
1968---104---马拉维---非洲---2.45亿 (245,169,806)---0.0099%
1968---105---多哥---非洲---2.42亿 (241,956,916)---0.0098%
1968---106---苏里南---美洲---2.41亿 (241,350,000)---0.0097%
1968---107---圭亚那---美洲---2.30亿 (229,750,000)---0.0093%
1968---108---新喀里多尼亚---大洋洲---2.16亿 (215,507,162)---0.0087%
1968---109---毛里塔尼亚---非洲---2.11亿 (210,695,182)---0.0085%
1968---110---毛里求斯---非洲---2.07亿 (206,576,630)---0.0083%
1968---111---中非---非洲---1.92亿 (191,767,441)---0.0077%
1968---112---阿曼---亚洲---1.89亿 (188,879,848)---0.0076%
1968---113---布隆迪---非洲---1.83亿 (183,199,999)---0.0074%
1968---114---卢旺达---非洲---1.72亿 (172,200,018)---0.0069%
1968---115---斐济群岛---大洋洲---1.67亿 (166,952,937)---0.0067%
1968---116---文莱---亚洲---1.61亿 (160,818,235)---0.0065%
1968---117---百慕大---美洲---1.50亿 (150,000,000)---0.0061%
1968---118---巴巴多斯---美洲---1.26亿 (125,733,668)---0.0051%
1968---119---斯威士兰---非洲---7980万 (79,799,968)---0.0032%
1968---120---赤道几内亚---非洲---6751万 (67,514,285)---0.0027%
1968---121---博茨瓦纳---非洲---6625万 (66,248,441)---0.0027%
1968---122---法罗群岛---欧洲---6519万 (65,186,666)---0.0026%
1968---123---莱索托---非洲---6145万 (61,445,975)---0.0025%
1968---124---伯利兹---美洲---4500万 (44,999,910)---0.0018%
1968---125---冈比亚---非洲---4116万 (41,160,065)---0.0017%
1968---126---所罗门群岛---大洋洲---2808万 (28,084,252)---0.0011%
1968---127---塞舌尔---非洲---1607万 (16,074,027)---0.0006%
1968---128---圣文森特和格林纳丁斯---美洲---1535万 (15,350,000)---0.0006%
1968---129---圣基茨和尼维斯---美洲---1460万 (14,600,000)---0.0006%
