2001---1---美国---美洲---10.58万亿 (10,581,929,000,000)---31.4507%
2001---96---特立尼达和多巴哥---美洲---88.25亿 (8,824,849,191)---0.0262%
2001---97---巴拉圭---美洲---84.96亿 (8,495,806,432)---0.0253%
2001---98---巴哈马---美洲---83.18亿 (8,317,830,000)---0.0247%
2001---99---冰岛---欧洲---82.35亿 (8,234,846,804)---0.0245%
2001---100---埃塞俄比亚---非洲---82.31亿 (8,231,326,016)---0.0245%
2001---101---拉脱维亚---欧洲---81.91亿 (8,190,888,739)---0.0243%
2001---102---玻利维亚---美洲---81.42亿 (8,141,516,928)---0.0242%
2001---103---洪都拉斯---美洲---76.51亿 (7,651,162,302)---0.0227%
2001---104---刚果（金）---非洲---74.38亿 (7,438,189,100)---0.0221%
2001---105---澳门---亚洲---68.60亿 (6,860,272,608)---0.0204%
2001---106---津巴布韦---非洲---67.77亿 (6,777,384,700)---0.0201%
2001---107---塞内加尔---非洲---65.08亿 (6,507,824,829)---0.0193%
2001---108---缅甸---亚洲---64.78亿 (6,477,790,688)---0.0193%
2001---109---爱沙尼亚---欧洲---62.50亿 (6,250,218,422)---0.0186%
2001---110---文莱---亚洲---60.96亿 (6,096,155,747)---0.0181%
2001---111---尼泊尔---亚洲---60.07亿 (6,007,055,042)---0.0179%
2001---112---乌干达---非洲---58.41亿 (5,840,503,868)---0.0174%
2001---113---波黑---欧洲---58.01亿 (5,800,615,466)---0.0172%
2001---114---阿塞拜疆---亚洲---57.08亿 (5,707,616,203)---0.0170%
2001---115---莫桑比克---非洲---56.50亿 (5,650,154,067)---0.0168%
2001---116---博茨瓦纳---非洲---54.90亿 (5,489,608,299)---0.0163%
2001---117---马达加斯加---非洲---54.38亿 (5,438,332,601)---0.0162%
2001---118---尼加拉瓜---美洲---53.52亿 (5,351,752,034)---0.0159%
2001---119---加纳---非洲---53.15亿 (5,314,872,854)---0.0158%
2001---120---加蓬---非洲---50.23亿 (5,023,265,413)---0.0149%
2001---121---毛里求斯---非洲---46.76亿 (4,675,755,867)---0.0139%
2001---122---柬埔寨---亚洲---41.46亿 (4,145,665,969)---0.0123%
2001---123---赞比亚---非洲---40.94亿 (4,094,441,301)---0.0122%
2001---124---马耳他---欧洲---40.71亿 (4,070,867,701)---0.0121%
2001---125---巴勒斯坦---亚洲---40.04亿 (4,003,700,000)---0.0119%
2001---126---阿尔巴尼亚---欧洲---39.22亿 (3,922,100,793)---0.0117%
2001---127---马其顿---欧洲---37.10亿 (3,709,636,030)---0.0110%
2001---128---百慕大---美洲---36.80亿 (3,680,483,000)---0.0109%
2001---129---海地---美洲---35.96亿 (3,596,443,004)---0.0107%
2001---130---法属波利尼西亚---大洋洲---35.74亿 (3,573,808,556)---0.0106%
2001---131---纳米比亚---非洲---35.57亿 (3,557,341,215)---0.0106%
2001---132---土库曼斯坦---亚洲---35.35亿 (3,534,772,732)---0.0105%
2001---133---马里---非洲---34.68亿 (3,468,337,942)---0.0103%
2001---134---新喀里多尼亚---大洋洲---32.98亿 (3,297,734,891)---0.0098%
2001---135---格鲁吉亚---亚洲---32.19亿 (3,219,462,262)---0.0096%
2001---136---布基纳法索---非洲---31.90亿 (3,190,371,080)---0.0095%
2001---137---巴布亚新几内亚---大洋洲---30.81亿 (3,081,024,212)---0.0092%
2001---138---巴巴多斯---美洲---30.54亿 (3,054,500,000)---0.0091%
2001---139---几内亚---非洲---28.29亿 (2,829,435,908)---0.0084%
2001---140---阿富汗---亚洲---28.14亿 (2,813,571,753)---0.0084%
2001---141---刚果（布）---非洲---27.97亿 (2,796,704,604)---0.0083%
2001---142---贝宁---非洲---26.80亿 (2,680,213,931)---0.0080%
2001---143---摩纳哥---欧洲---26.74亿 (2,673,723,033)---0.0079%
2001---144---列支敦士登---欧洲---24.92亿 (2,491,800,558)---0.0074%
2001---145---索马里---非洲---22.53亿 (2,252,847,464)---0.0067%
2001---146---库拉索---美洲---21.43亿 (2,143,450,726)---0.0064%
2001---147---亚美尼亚---亚洲---21.18亿 (2,118,467,913)---0.0063%
2001---148---卢旺达---非洲---19.67亿 (1,966,600,715)---0.0058%
2001---149---尼日尔---非洲---19.45亿 (1,945,327,564)---0.0058%
2001---150---阿鲁巴---美洲---18.96亿 (1,896,456,983)---0.0056%
2001---151---老挝---亚洲---17.69亿 (1,768,619,058)---0.0053%
2001---152---马拉维---非洲---17.17亿 (1,716,502,862)---0.0051%
2001---153---乍得---非洲---17.11亿 (1,710,843,377)---0.0051%
2001---154---马恩岛---欧洲---16.69亿 (1,668,684,324)---0.0050%
2001---155---斐济群岛---大洋洲---16.52亿 (1,652,462,023)---0.0049%
2001---156---安道尔---欧洲---15.48亿 (1,548,265,808)---0.0046%
2001---157---斯威士兰---非洲---15.42亿 (1,542,477,308)---0.0046%
2001---158---吉尔吉斯斯坦---亚洲---15.25亿 (1,525,116,370)---0.0045%
2001---159---多哥---非洲---14.82亿 (1,482,437,766)---0.0044%
2001---160---摩尔多瓦---欧洲---14.81亿 (1,480,673,594)---0.0044%
2001---161---赤道几内亚---非洲---14.61亿 (1,461,139,022)---0.0043%
2001---162---毛里塔尼亚---非洲---12.96亿 (1,295,539,954)---0.0039%
2001---163---蒙古---亚洲---12.68亿 (1,267,997,934)---0.0038%
2001---164---法罗群岛---欧洲---11.60亿 (1,160,268,212)---0.0034%
2001---165---黑山---欧洲---11.60亿 (1,159,869,245)---0.0034%
2001---166---格陵兰---美洲---10.86亿 (1,086,170,703)---0.0032%
2001---167---塔吉克斯坦---亚洲---10.81亿 (1,080,772,551)---0.0032%
2001---168---塞拉利昂---非洲---10.75亿 (1,074,851,475)---0.0032%
2001---169---圣马力诺---欧洲---10.60亿 (1,059,529,812)---0.0031%
2001---170---中非---非洲---9.33亿 (932,648,604)---0.0028%
2001---171---利比里亚---非洲---9.06亿 (906,000,000)---0.0027%
2001---172---圣卢西亚---美洲---8.93亿 (892,592,592)---0.0027%
2001---173---安提瓜和巴布达---美洲---8.78亿 (877,514,814)---0.0026%
2001---174---布隆迪---非洲---8.77亿 (876,794,723)---0.0026%
2001---175---伯利兹---美洲---8.72亿 (871,590,369)---0.0026%
2001---176---马尔代夫---亚洲---8.70亿 (870,031,676)---0.0026%
2001---177---苏里南---美洲---8.34亿 (834,279,357)---0.0025%
2001---178---莱索托---非洲---8.26亿 (825,706,961)---0.0025%
2001---179---厄立特里亚---非洲---7.52亿 (752,371,688)---0.0022%
2001---180---圭亚那---美洲---7.12亿 (712,167,450)---0.0021%
2001---181---冈比亚---非洲---6.87亿 (687,410,645)---0.0020%
2001---182---塞舌尔---非洲---6.62亿 (662,064,155)---0.0020%
2001---183---吉布提---非洲---5.72亿 (572,417,440)---0.0017%
2001---184---佛得角---非洲---5.63亿 (563,090,490)---0.0017%
2001---185---格林纳达---美洲---5.20亿 (520,444,185)---0.0015%
2001---186---不丹---亚洲---4.96亿 (496,110,225)---0.0015%
2001---187---东帝汶---亚洲---4.77亿 (477,443,500)---0.0014%
2001---188---圣文森特和格林纳丁斯---美洲---4.62亿 (462,072,333)---0.0014%
2001---189---圣基茨和尼维斯---美洲---4.59亿 (458,643,829)---0.0014%
2001---190---几内亚比绍---非洲---4.13亿 (412,610,871)---0.0012%
2001---191---所罗门群岛---大洋洲---4.10亿 (409,508,552)---0.0012%
2001---192---科摩罗---非洲---3.79亿 (378,512,024)---0.0011%
2001---193---特克斯和凯科斯群岛---美洲---3.59亿 (358,744,800)---0.0011%
2001---194---多米尼克---美洲---3.40亿 (340,203,703)---0.0010%
2001---195---萨摩亚---大洋洲---2.66亿 (266,299,591)---0.0008%
2001---196---瓦努阿图---大洋洲---2.58亿 (257,926,881)---0.0008%
2001---197---密克罗尼西亚联邦---大洋洲---2.41亿 (240,970,900)---0.0007%
2001---198---汤加---大洋洲---1.81亿 (181,117,222)---0.0005%
2001---199---帕劳---大洋洲---1.59亿 (159,453,500)---0.0005%
2001---200---马绍尔群岛---大洋洲---1.22亿 (122,406,100)---0.0004%
2001---201---圣多美和普林西比---非洲---7595万 (75,951,133)---0.0002%
2001---202---基里巴斯---大洋洲---6494万 (64,935,847)---0.0002%
2001---203---瑙鲁---大洋洲---2261万 (22,613,287)---0.0001%
2001---204---图瓦卢---大洋洲---1396万 (13,964,732)---0.0000%
