2006---1---美国---美洲---13.82万亿 (13,815,583,000,000)---26.6631%
2006---175---马尔代夫---亚洲---15.75亿 (1,575,200,390)---0.0030%
2006---176---中非---非洲---14.62亿 (1,461,859,762)---0.0028%
2006---177---圭亚那---美洲---14.58亿 (1,458,453,715)---0.0028%
2006---178---安提瓜和巴布达---美洲---13.04亿 (1,303,548,148)---0.0025%
2006---179---布隆迪---非洲---12.73亿 (1,273,375,078)---0.0025%
2006---180---圣卢西亚---美洲---12.68亿 (1,268,319,185)---0.0024%
2006---181---厄立特里亚---非洲---12.11亿 (1,211,161,879)---0.0023%
2006---182---伯利兹---美洲---12.11亿 (1,211,148,304)---0.0023%
2006---183---利比里亚---非洲---11.19亿 (1,119,000,000)---0.0022%
2006---184---佛得角---非洲---11.08亿 (1,107,571,457)---0.0021%
2006---185---塞舌尔---非洲---10.81亿 (1,081,441,283)---0.0021%
2006---186---北马里亚纳群岛---大洋洲---9.90亿 (990,000,000)---0.0019%
2006---187---不丹---亚洲---9.43亿 (942,879,878)---0.0018%
2006---188---吉布提---非洲---7.69亿 (768,873,684)---0.0015%
2006---189---特克斯和凯科斯群岛---美洲---7.22亿 (721,891,500)---0.0014%
2006---190---格林纳达---美洲---6.99亿 (698,700,666)---0.0013%
2006---191---科摩罗---非洲---6.98亿 (698,431,793)---0.0013%
2006---192---冈比亚---非洲---6.55亿 (655,070,067)---0.0013%
2006---193---圣基茨和尼维斯---美洲---6.44亿 (644,414,814)---0.0012%
2006---194---圣文森特和格林纳丁斯---美洲---6.44亿 (643,501,148)---0.0012%
2006---195---几内亚比绍---非洲---6.35亿 (634,781,901)---0.0012%
2006---196---所罗门群岛---大洋洲---6.17亿 (617,258,154)---0.0012%
2006---197---萨摩亚---大洋洲---5.00亿 (499,923,757)---0.0010%
2006---198---美属萨摩亚---大洋洲---4.93亿 (493,000,000)---0.0010%
2006---199---瓦努阿图---大洋洲---4.39亿 (439,358,586)---0.0008%
2006---200---多米尼克---美洲---3.90亿 (390,251,851)---0.0008%
2006---201---汤加---大洋洲---2.92亿 (292,232,681)---0.0006%
2006---202---密克罗尼西亚联邦---大洋洲---2.54亿 (253,541,900)---0.0005%
2006---203---帕劳---大洋洲---1.94亿 (193,679,700)---0.0004%
2006---204---马绍尔群岛---大洋洲---1.43亿 (143,200,000)---0.0003%
2006---205---圣多美和普林西比---非洲---1.43亿 (142,775,104)---0.0003%
2006---206---基里巴斯---大洋洲---1.12亿 (112,338,362)---0.0002%
2006---207---瑙鲁---大洋洲---2920万 (29,200,359)---0.0001%
2006---208---图瓦卢---大洋洲---2410万 (24,096,875)---0.0000%
