2016---1---美国---美洲---18.80万亿 (18,804,913,000,000)---24.5167%
2016---81---黎巴嫩---亚洲---511.47亿 (51,147,308,774)---0.0667%
2016---82---坦桑尼亚---非洲---497.74亿 (49,774,409,374)---0.0649%
2016---83---白俄罗斯---欧洲---477.24亿 (47,723,545,321)---0.0622%
2016---84---澳门---亚洲---450.71亿 (45,070,808,688)---0.0588%
2016---85---突尼斯---非洲---443.60亿 (44,360,072,680)---0.0578%
2016---86---斯洛文尼亚---欧洲---442.91亿 (44,290,685,824)---0.0577%
2016---87---立陶宛---欧洲---429.71亿 (42,970,749,245)---0.0560%
2016---88---塞尔维亚---欧洲---422.25亿 (42,225,495,909)---0.0551%
2016---89---约旦---亚洲---398.93亿 (39,892,551,126)---0.0520%
2016---90---阿塞拜疆---亚洲---378.67亿 (37,866,996,882)---0.0494%
2016---91---刚果（金）---非洲---371.35亿 (37,134,801,555)---0.0484%
2016---92---土库曼斯坦---亚洲---361.69亿 (36,169,428,571)---0.0472%
2016---93---巴拉圭---美洲---360.90亿 (36,089,700,222)---0.0471%
2016---94---科特迪瓦---非洲---352.97亿 (35,296,977,343)---0.0460%
2016---95---玻利维亚---美洲---339.41亿 (33,941,126,200)---0.0443%
2016---96---巴林---亚洲---338.85亿 (33,884,680,851)---0.0442%
2016---97---喀麦隆---非洲---338.14亿 (33,814,337,044)---0.0441%
2016---98---也门---亚洲---313.18亿 (31,317,824,943)---0.0408%
2016---99---乌干达---非洲---292.04亿 (29,203,988,696)---0.0381%
2016---100---拉脱维亚---欧洲---271.17亿 (27,117,105,059)---0.0354%
2016---101---利比亚---非洲---261.97亿 (26,197,143,268)---0.0342%
2016---102---爱沙尼亚---欧洲---245.61亿 (24,561,027,787)---0.0320%
2016---103---尼泊尔---亚洲---245.24亿 (24,524,109,483)---0.0320%
2016---104---萨尔瓦多---美洲---241.91亿 (24,191,430,000)---0.0315%
2016---105---特立尼达和多巴哥---美洲---237.23亿 (23,722,678,429)---0.0309%
2016---106---洪都拉斯---美洲---217.18亿 (21,717,604,952)---0.0283%
2016---107---塞浦路斯---欧洲---210.46亿 (21,046,462,280)---0.0274%
2016---108---赞比亚---非洲---209.58亿 (20,958,412,538)---0.0273%
2016---109---冰岛---欧洲---207.93亿 (20,793,168,030)---0.0271%
2016---110---巴布亚新几内亚---大洋洲---207.59亿 (20,758,876,952)---0.0271%
2016---111---津巴布韦---非洲---205.49亿 (20,548,678,100)---0.0268%
2016---112---柬埔寨---亚洲---200.17亿 (20,016,747,857)---0.0261%
2016---113---塞内加尔---非洲---190.40亿 (19,040,312,333)---0.0248%
2016---114---阿富汗---亚洲---181.17亿 (18,116,572,395)---0.0236%
2016---115---波黑---欧洲---171.17亿 (17,116,926,327)---0.0223%
2016---116---老挝---亚洲---159.13亿 (15,912,501,722)---0.0207%
2016---117---格鲁吉亚---亚洲---154.45亿 (15,444,548,901)---0.0201%
2016---118---巴勒斯坦---亚洲---154.05亿 (15,405,400,000)---0.0201%
2016---119---博茨瓦纳---非洲---150.83亿 (15,082,637,184)---0.0197%
2016---120---牙买加---美洲---140.77亿 (14,077,096,714)---0.0184%
2016---121---马里---非洲---140.26亿 (14,026,048,335)---0.0183%
2016---122---加蓬---非洲---140.24亿 (14,023,890,265)---0.0183%
2016---123---尼加拉瓜---美洲---132.86亿 (13,286,101,094)---0.0173%
2016---124---布基纳法索---非洲---128.33亿 (12,833,363,045)---0.0167%
2016---125---叙利亚---亚洲---125.98亿 (12,597,854,877)---0.0164%
2016---126---毛里求斯---非洲---125.94亿 (12,594,155,464)---0.0164%
2016---127---莫桑比克---非洲---120.69亿 (12,069,051,237)---0.0157%
2016---128---马耳他---欧洲---120.26亿 (12,025,782,834)---0.0157%
2016---129---阿尔巴尼亚---欧洲---118.61亿 (11,861,199,830)---0.0155%
2016---130---马达加斯加---非洲---118.49亿 (11,848,613,858)---0.0154%
2016---131---巴哈马---美洲---117.45亿 (11,745,100,000)---0.0153%
2016---132---文莱---亚洲---114.00亿 (11,400,266,055)---0.0149%
2016---133---赤道几内亚---非洲---112.41亿 (11,240,808,847)---0.0147%
2016---134---蒙古---亚洲---111.81亿 (11,181,350,649)---0.0146%
2016---135---刚果（布）---非洲---109.31亿 (10,931,328,150)---0.0143%
2016---136---纳米比亚---非洲---107.22亿 (10,722,018,732)---0.0140%
2016---137---马其顿---欧洲---106.72亿 (10,672,467,073)---0.0139%
2016---138---亚美尼亚---亚洲---105.46亿 (10,546,136,235)---0.0137%
2016---139---乍得---非洲---100.98亿 (10,097,778,098)---0.0132%
2016---140---新喀里多尼亚---大洋洲---87.25亿 (8,724,568,954)---0.0114%
2016---141---卢旺达---非洲---86.95亿 (8,695,272,300)---0.0113%
2016---142---几内亚---非洲---85.96亿 (8,595,955,222)---0.0112%
2016---143---贝宁---非洲---85.79亿 (8,578,984,066)---0.0112%
2016---144---摩尔多瓦---欧洲---79.81亿 (7,980,917,075)---0.0104%
2016---145---海地---美洲---79.71亿 (7,970,649,131)---0.0104%
2016---146---尼日尔---非洲---75.28亿 (7,528,285,443)---0.0098%
2016---147---塔吉克斯坦---亚洲---69.92亿 (6,992,416,096)---0.0091%
2016---148---百慕大---美洲---69.00亿 (6,899,911,000)---0.0090%
2016---149---马恩岛---欧洲---68.46亿 (6,846,377,563)---0.0089%
2016---150---吉尔吉斯斯坦---亚洲---68.13亿 (6,813,095,379)---0.0089%
2016---151---索马里---非洲---66.14亿 (6,613,743,089)---0.0086%
2016---152---摩纳哥---欧洲---64.71亿 (6,471,290,793)---0.0084%
2016---153---列支敦士登---欧洲---62.37亿 (6,237,302,033)---0.0081%
2016---154---关岛---大洋洲---59.01亿 (5,901,000,000)---0.0077%
2016---155---法属波利尼西亚---大洋洲---54.97亿 (5,497,036,476)---0.0072%
2016---156---马拉维---非洲---54.33亿 (5,433,040,159)---0.0071%
2016---157---巴巴多斯---美洲---53.31亿 (5,330,761,500)---0.0069%
2016---158---斐济群岛---大洋洲---49.30亿 (4,930,213,634)---0.0064%
2016---159---开曼群岛---美洲---49.09亿 (4,909,322,237)---0.0064%
2016---160---毛里塔尼亚---非洲---46.79亿 (4,679,346,590)---0.0061%
2016---161---多哥---非洲---44.87亿 (4,486,979,198)---0.0058%
2016---162---马尔代夫---亚洲---44.10亿 (4,409,942,623)---0.0057%
2016---163---黑山---欧洲---43.77亿 (4,376,930,578)---0.0057%
2016---164---塞拉利昂---非洲---38.63亿 (3,862,721,266)---0.0050%
2016---165---斯威士兰---非洲---37.06亿 (3,705,918,654)---0.0048%
2016---166---圭亚那---美洲---35.04亿 (3,504,024,213)---0.0046%
2016---167---利比里亚---非洲---33.98亿 (3,398,419,600)---0.0044%
2016---168---苏里南---美洲---33.17亿 (3,317,421,648)---0.0043%
2016---169---南苏丹---非洲---30.71亿 (3,070,885,014)---0.0040%
2016---170---库拉索---美洲---30.25亿 (3,024,690,167)---0.0039%
2016---171---阿鲁巴---美洲---29.84亿 (2,983,635,195)---0.0039%
2016---172---安道尔---欧洲---28.97亿 (2,896,610,479)---0.0038%
2016---173---法罗群岛---欧洲---28.13亿 (2,813,278,868)---0.0037%
2016---174---格陵兰---美洲---27.07亿 (2,707,139,544)---0.0035%
2016---175---布隆迪---非洲---26.44亿 (2,644,487,776)---0.0034%
2016---176---东帝汶---亚洲---25.04亿 (2,503,532,100)---0.0033%
2016---177---不丹---亚洲---23.58亿 (2,357,504,760)---0.0031%
2016---178---伯利兹---美洲---22.40亿 (2,240,200,000)---0.0029%
2016---179---莱索托---非洲---21.14亿 (2,114,426,452)---0.0028%
2016---180---圣卢西亚---美洲---18.69亿 (1,868,555,555)---0.0024%
2016---181---佛得角---非洲---18.50亿 (1,849,789,992)---0.0024%
2016---182---中非---非洲---18.25亿 (1,825,018,144)---0.0024%
2016---183---吉布提---非洲---17.64亿 (1,764,268,468)---0.0023%
2016---184---塞舌尔---非洲---15.69亿 (1,568,513,348)---0.0020%
2016---185---安提瓜和巴布达---美洲---14.90亿 (1,489,692,592)---0.0019%
2016---186---冈比亚---非洲---14.85亿 (1,484,578,885)---0.0019%
2016---187---圣马力诺---欧洲---14.68亿 (1,468,343,139)---0.0019%
2016---188---荷属圣马丁---美洲---14.27亿 (1,427,017,206)---0.0019%
2016---189---所罗门群岛---大洋洲---13.79亿 (1,379,490,304)---0.0018%
2016---190---几内亚比绍---非洲---12.45亿 (1,245,074,264)---0.0016%
2016---191---北马里亚纳群岛---大洋洲---12.30亿 (1,230,000,000)---0.0016%
2016---192---格林纳达---美洲---10.62亿 (1,061,640,740)---0.0014%
2016---193---特克斯和凯科斯群岛---美洲---10.32亿 (1,032,452,000)---0.0013%
2016---194---科摩罗---非洲---10.13亿 (1,012,835,493)---0.0013%
2016---195---圣基茨和尼维斯---美洲---10.07亿 (1,006,818,518)---0.0013%
2016---196---萨摩亚---大洋洲---8.44亿 (843,924,796)---0.0011%
2016---197---圣文森特和格林纳丁斯---美洲---8.14亿 (814,303,703)---0.0011%
2016---198---瓦努阿图---大洋洲---7.81亿 (780,889,605)---0.0010%
2016---199---美属萨摩亚---大洋洲---6.71亿 (671,000,000)---0.0009%
2016---200---多米尼克---美洲---5.76亿 (576,229,629)---0.0008%
2016---201---汤加---大洋洲---4.21亿 (420,828,262)---0.0005%
2016---202---密克罗尼西亚联邦---大洋洲---3.25亿 (325,000,000)---0.0004%
2016---203---帕劳---大洋洲---2.98亿 (298,323,500)---0.0004%
2016---204---圣多美和普林西比---非洲---2.92亿 (292,267,272)---0.0004%
2016---205---基里巴斯---大洋洲---2.06亿 (206,467,834)---0.0003%
2016---206---马绍尔群岛---大洋洲---2.02亿 (201,800,000)---0.0003%
2016---207---瑙鲁---大洋洲---9728万 (97,276,023)---0.0001%
2016---208---图瓦卢---大洋洲---4163万 (41,629,064)---0.0001%
