2015---1---美国---美洲---18.30万亿 (18,295,019,000,000)---24.2407%
2015---134---马耳他---欧洲---113.41亿 (11,340,795,041)---0.0150%
2015---135---纳米比亚---非洲---113.35亿 (11,335,161,083)---0.0150%
2015---136---马达加斯加---非洲---113.23亿 (11,323,020,701)---0.0150%
2015---137---乍得---非洲---109.50亿 (10,950,392,256)---0.0145%
2015---138---亚美尼亚---亚洲---105.53亿 (10,553,337,518)---0.0140%
2015---139---马其顿---欧洲---100.65亿 (10,064,519,962)---0.0133%
2015---140---几内亚---非洲---87.94亿 (8,794,201,742)---0.0117%
2015---141---新喀里多尼亚---大洋洲---87.38亿 (8,738,203,074)---0.0116%
2015---142---海地---美洲---87.25亿 (8,724,656,126)---0.0116%
2015---143---刚果（布）---非洲---85.57亿 (8,556,594,871)---0.0113%
2015---144---卢旺达---非洲---85.44亿 (8,543,759,677)---0.0113%
2015---145---贝宁---非洲---82.94亿 (8,294,490,789)---0.0110%
2015---146---塔吉克斯坦---亚洲---82.71亿 (8,271,431,485)---0.0110%
2015---147---摩尔多瓦---欧洲---77.98亿 (7,797,667,196)---0.0103%
2015---148---尼日尔---非洲---72.18亿 (7,217,667,780)---0.0096%
2015---149---马恩岛---欧洲---70.85亿 (7,084,800,892)---0.0094%
2015---150---吉尔吉斯斯坦---亚洲---66.78亿 (6,678,177,511)---0.0088%
2015---151---百慕大---美洲---66.55亿 (6,654,541,000)---0.0088%
2015---152---马拉维---非洲---63.73亿 (6,373,212,640)---0.0084%
2015---153---列支敦士登---欧洲---62.69亿 (6,268,515,276)---0.0083%
2015---154---摩纳哥---欧洲---62.65亿 (6,264,756,528)---0.0083%
2015---155---索马里---非洲---61.52亿 (6,152,149,080)---0.0082%
2015---156---关岛---大洋洲---57.99亿 (5,799,000,000)---0.0077%
2015---157---法属波利尼西亚---大洋洲---53.26亿 (5,325,846,361)---0.0071%
2015---158---巴巴多斯---美洲---52.88亿 (5,288,057,750)---0.0070%
2015---159---苏里南---美洲---51.26亿 (5,126,237,646)---0.0068%
2015---160---毛里塔尼亚---非洲---48.29亿 (4,828,858,024)---0.0064%
2015---161---开曼群岛---美洲---47.08亿 (4,708,167,232)---0.0062%
2015---162---斐济群岛---大洋洲---46.82亿 (4,682,479,912)---0.0062%
2015---163---塞拉利昂---非洲---42.52亿 (4,252,029,353)---0.0056%
2015---164---多哥---非洲---41.81亿 (4,180,866,177)---0.0055%
2015---165---马尔代夫---亚洲---41.30亿 (4,129,505,319)---0.0055%
2015---166---黑山---欧洲---40.55亿 (4,054,730,077)---0.0054%
2015---167---斯威士兰---非洲---38.78亿 (3,878,174,403)---0.0051%
2015---168---利比里亚---非洲---32.27亿 (3,227,075,700)---0.0043%
2015---169---圭亚那---美洲---31.97亿 (3,197,220,338)---0.0042%
2015---170---布隆迪---非洲---31.04亿 (3,104,003,546)---0.0041%
2015---171---东帝汶---亚洲---30.93亿 (3,092,624,800)---0.0041%
2015---172---库拉索---美洲---30.59亿 (3,058,779,217)---0.0041%
2015---173---阿鲁巴---美洲---29.63亿 (2,962,907,262)---0.0039%
2015---174---安道尔---欧洲---27.90亿 (2,789,881,258)---0.0037%
2015---175---法罗群岛---欧洲---25.74亿 (2,573,905,971)---0.0034%
2015---176---格陵兰---美洲---24.99亿 (2,499,113,022)---0.0033%
2015---177---莱索托---非洲---23.60亿 (2,359,686,724)---0.0031%
2015---178---不丹---亚洲---21.88亿 (2,187,815,803)---0.0029%
2015---179---圣卢西亚---美洲---18.08亿 (1,807,629,629)---0.0024%
2015---180---佛得角---非洲---17.50亿 (1,749,857,620)---0.0023%
2015---181---伯利兹---美洲---17.34亿 (1,734,320,479)---0.0023%
2015---182---中非---非洲---16.96亿 (1,695,825,714)---0.0022%
2015---183---吉布提---非洲---16.34亿 (1,633,741,922)---0.0022%
2015---184---安提瓜和巴布达---美洲---14.38亿 (1,437,755,555)---0.0019%
2015---185---塞舌尔---非洲---14.32亿 (1,432,403,352)---0.0019%
2015---186---圣马力诺---欧洲---14.19亿 (1,419,401,070)---0.0019%
2015---187---荷属圣马丁---美洲---14.18亿 (1,417,888,715)---0.0019%
2015---188---冈比亚---非洲---13.78亿 (1,378,176,608)---0.0018%
2015---189---所罗门群岛---大洋洲---13.08亿 (1,307,909,887)---0.0017%
2015---190---几内亚比绍---非洲---11.52亿 (1,152,384,166)---0.0015%
2015---191---格林纳达---美洲---9.97亿 (997,007,407)---0.0013%
2015---192---科摩罗---非洲---9.66亿 (966,029,600)---0.0013%
2015---193---圣基茨和尼维斯---美洲---9.57亿 (957,222,222)---0.0013%
2015---194---特克斯和凯科斯群岛---美洲---9.42亿 (942,070,000)---0.0012%
2015---195---北马里亚纳群岛---大洋洲---9.10亿 (910,000,000)---0.0012%
2015---196---萨摩亚---大洋洲---8.24亿 (824,150,498)---0.0011%
2015---197---圣文森特和格林纳丁斯---美洲---7.87亿 (786,555,555)---0.0010%
2015---198---瓦努阿图---大洋洲---7.31亿 (730,870,802)---0.0010%
2015---199---美属萨摩亚---大洋洲---6.73亿 (673,000,000)---0.0009%
2015---200---多米尼克---美洲---5.41亿 (540,737,037)---0.0007%
2015---201---汤加---大洋洲---4.38亿 (437,525,514)---0.0006%
2015---202---密克罗尼西亚联邦---大洋洲---3.16亿 (316,489,900)---0.0004%
2015---203---帕劳---大洋洲---2.79亿 (278,824,781)---0.0004%
2015---204---圣多美和普林西比---非洲---2.60亿 (259,999,643)---0.0003%
2015---205---基里巴斯---大洋洲---1.92亿 (191,559,398)---0.0003%
2015---206---马绍尔群岛---大洋洲---1.84亿 (183,700,000)---0.0002%
2015---207---瑙鲁---大洋洲---8438万 (84,383,388)---0.0001%
2015---208---图瓦卢---大洋洲---3681万 (36,811,936)---0.0000%
