2008---1---美国---美洲---14.77万亿 (14,769,862,000,000)---23.0231%
2008---136---新喀里多尼亚---大洋洲---90.68亿 (9,067,619,760)---0.0141%
2008---137---纳米比亚---非洲---86.07亿 (8,607,431,497)---0.0134%
2008---138---尼加拉瓜---美洲---84.97亿 (8,496,948,184)---0.0132%
2008---139---巴勒斯坦---亚洲---73.10亿 (7,310,400,000)---0.0114%
2008---140---法属波利尼西亚---大洋洲---71.37亿 (7,136,741,421)---0.0111%
2008---141---贝宁---非洲---71.33亿 (7,132,787,396)---0.0111%
2008---142---百慕大---美洲---69.80亿 (6,980,000,000)---0.0109%
2008---143---几内亚---非洲---69.64亿 (6,964,179,983)---0.0109%
2008---144---海地---美洲---65.49亿 (6,548,530,572)---0.0102%
2008---145---摩纳哥---欧洲---65.03亿 (6,502,942,244)---0.0101%
2008---146---摩尔多瓦---欧洲---60.55亿 (6,054,824,248)---0.0094%
2008---147---马恩岛---欧洲---59.29亿 (5,928,791,505)---0.0092%
2008---148---索马里---非洲---59.14亿 (5,913,620,292)---0.0092%
2008---149---蒙古---亚洲---56.23亿 (5,623,216,608)---0.0088%
2008---150---老挝---亚洲---54.46亿 (5,446,433,157)---0.0085%
2008---151---尼日尔---非洲---53.79亿 (5,379,299,887)---0.0084%
2008---152---马拉维---非洲---53.21亿 (5,321,012,192)---0.0083%
2008---153---卢旺达---非洲---51.80亿 (5,179,854,064)---0.0081%
2008---154---塔吉克斯坦---亚洲---51.61亿 (5,161,299,725)---0.0080%
2008---155---吉尔吉斯斯坦---亚洲---51.40亿 (5,139,958,909)---0.0080%
2008---156---列支敦士登---欧洲---50.81亿 (5,081,479,840)---0.0079%
2008---157---巴巴多斯---美洲---47.90亿 (4,790,410,400)---0.0075%
2008---158---关岛---大洋洲---46.58亿 (4,658,000,000)---0.0073%
2008---159---开曼群岛---美洲---45.86亿 (4,585,949,023)---0.0071%
2008---160---黑山---欧洲---45.46亿 (4,545,674,527)---0.0071%
2008---161---津巴布韦---非洲---44.16亿 (4,415,702,800)---0.0069%
2008---162---东帝汶---亚洲---43.91亿 (4,391,368,100)---0.0068%
2008---163---安道尔---欧洲---41.02亿 (4,102,319,399)---0.0064%
2008---164---毛里塔尼亚---非洲---40.31亿 (4,031,053,345)---0.0063%
2008---165---苏里南---美洲---35.33亿 (3,532,969,034)---0.0055%
2008---166---斐济群岛---大洋洲---35.23亿 (3,523,185,919)---0.0055%
2008---167---多哥---非洲---33.24亿 (3,323,677,130)---0.0052%
2008---168---斯威士兰---非洲---32.94亿 (3,294,084,314)---0.0051%
2008---169---阿鲁巴---美洲---28.43亿 (2,843,024,581)---0.0044%
2008---170---库拉索---美洲---28.33亿 (2,833,476,145)---0.0044%
2008---171---格陵兰---美洲---24.99亿 (2,499,092,314)---0.0039%
2008---172---法罗群岛---欧洲---24.90亿 (2,489,873,249)---0.0039%
2008---173---塞拉利昂---非洲---24.52亿 (2,451,896,435)---0.0038%
2008---174---圣马力诺---欧洲---24.03亿 (2,403,213,305)---0.0037%
2008---175---马尔代夫---亚洲---22.72亿 (2,271,646,187)---0.0035%
2008---176---中非---非洲---19.93亿 (1,993,407,888)---0.0031%
2008---177---佛得角---非洲---19.60亿 (1,959,620,648)---0.0031%
2008---178---圭亚那---美洲---19.17亿 (1,916,994,911)---0.0030%
2008---179---莱索托---非洲---17.67亿 (1,766,902,709)---0.0028%
2008---180---利比里亚---非洲---17.26亿 (1,726,000,000)---0.0027%
2008---181---布隆迪---非洲---16.12亿 (1,611,835,857)---0.0025%
2008---182---安提瓜和巴布达---美洲---15.58亿 (1,557,540,740)---0.0024%
2008---183---圣卢西亚---美洲---14.38亿 (1,437,731,111)---0.0022%
2008---184---厄立特里亚---非洲---13.80亿 (1,380,188,800)---0.0022%
2008---185---伯利兹---美洲---13.53亿 (1,352,588,867)---0.0021%
2008---186---不丹---亚洲---13.18亿 (1,317,517,834)---0.0021%
2008---187---吉布提---非洲---9.99亿 (999,105,339)---0.0016%
2008---188---塞舌尔---非洲---9.80亿 (979,597,394)---0.0015%
2008---189---冈比亚---非洲---9.66亿 (965,781,078)---0.0015%
2008---190---几内亚比绍---非洲---9.53亿 (952,667,544)---0.0015%
2008---191---北马里亚纳群岛---大洋洲---9.39亿 (939,000,000)---0.0015%
2008---192---科摩罗---非洲---9.16亿 (915,659,107)---0.0014%
2008---193---特克斯和凯科斯群岛---美洲---8.63亿 (862,683,600)---0.0013%
2008---194---格林纳达---美洲---8.26亿 (825,976,037)---0.0013%
2008---195---圣基茨和尼维斯---美洲---7.78亿 (777,692,592)---0.0012%
2008---196---所罗门群岛---大洋洲---7.76亿 (776,337,691)---0.0012%
2008---197---圣文森特和格林纳丁斯---美洲---7.33亿 (732,663,259)---0.0011%
2008---198---萨摩亚---大洋洲---6.41亿 (641,346,191)---0.0010%
2008---199---瓦努阿图---大洋洲---5.91亿 (590,748,429)---0.0009%
2008---200---美属萨摩亚---大洋洲---5.60亿 (560,000,000)---0.0009%
2008---201---多米尼克---美洲---4.58亿 (458,188,888)---0.0007%
2008---202---汤加---大洋洲---3.44亿 (344,438,839)---0.0005%
2008---203---密克罗尼西亚联邦---大洋洲---2.63亿 (263,145,100)---0.0004%
2008---204---帕劳---大洋洲---2.01亿 (201,167,300)---0.0003%
2008---205---圣多美和普林西比---非洲---1.88亿 (188,021,165)---0.0003%
2008---206---基里巴斯---大洋洲---1.47亿 (147,017,897)---0.0002%
2008---207---马绍尔群岛---大洋洲---1.47亿 (146,600,000)---0.0002%
2008---208---瑙鲁---大洋洲---3760万 (37,602,264)---0.0001%
2008---209---图瓦卢---大洋洲---3187万 (31,874,434)---0.0000%
