2009---1---美国---美洲---14.48万亿 (14,478,067,000,000)---23.8069%
2009---101---土库曼斯坦---亚洲---202.14亿 (20,214,385,964)---0.0332%
2009---102---爱沙尼亚---欧洲---196.34亿 (19,633,984,440)---0.0323%
2009---103---特立尼达和多巴哥---美洲---191.72亿 (19,172,165,225)---0.0315%
2009---104---刚果（金）---非洲---186.48亿 (18,648,372,553)---0.0307%
2009---105---乌干达---非洲---181.69亿 (18,168,902,153)---0.0299%
2009---106---波黑---欧洲---176.14亿 (17,613,949,091)---0.0290%
2009---107---萨尔瓦多---美洲---176.02亿 (17,601,620,000)---0.0289%
2009---108---玻利维亚---美洲---173.40亿 (17,339,992,193)---0.0285%
2009---109---塞内加尔---非洲---161.46亿 (16,145,867,494)---0.0265%
2009---110---赞比亚---非洲---153.28亿 (15,328,342,303)---0.0252%
2009---111---赤道几内亚---非洲---150.28亿 (15,027,795,173)---0.0247%
2009---112---洪都拉斯---美洲---145.87亿 (14,587,496,229)---0.0240%
2009---113---冰岛---欧洲---131.54亿 (13,154,414,219)---0.0216%
2009---114---尼泊尔---亚洲---128.55亿 (12,854,985,464)---0.0211%
2009---115---柬埔寨---亚洲---125.03亿 (12,502,901,169)---0.0206%
2009---116---阿富汗---亚洲---124.16亿 (12,416,152,732)---0.0204%
2009---117---莫桑比克---非洲---122.64亿 (12,263,894,790)---0.0202%
2009---118---南苏丹---非洲---122.31亿 (12,231,264,525)---0.0201%
2009---119---牙买加---美洲---121.20亿 (12,120,458,114)---0.0199%
2009---120---加蓬---非洲---121.14亿 (12,113,699,068)---0.0199%
2009---121---阿尔巴尼亚---欧洲---120.44亿 (12,044,205,549)---0.0198%
2009---122---文莱---亚洲---119.13亿 (11,912,904,529)---0.0196%
2009---123---巴布亚新几内亚---大洋洲---116.19亿 (11,619,456,449)---0.0191%
2009---124---格鲁吉亚---亚洲---107.67亿 (10,766,920,065)---0.0177%
2009---125---马里---非洲---102.32亿 (10,231,962,390)---0.0168%
2009---126---博茨瓦纳---非洲---101.18亿 (10,118,459,242)---0.0166%
2009---127---巴哈马---美洲---99.82亿 (9,981,960,000)---0.0164%
2009---128---刚果（布）---非洲---97.23亿 (9,723,299,915)---0.0160%
2009---129---津巴布韦---非洲---96.66亿 (9,665,793,300)---0.0159%
2009---130---马达加斯加---非洲---96.17亿 (9,616,879,409)---0.0158%
2009---131---布基纳法索---非洲---94.51亿 (9,450,696,873)---0.0155%
2009---132---马其顿---欧洲---94.02亿 (9,401,736,825)---0.0155%
2009---133---乍得---非洲---92.91亿 (9,290,728,318)---0.0153%
2009---134---毛里求斯---非洲---91.29亿 (9,128,843,109)---0.0150%
2009---135---纳米比亚---非洲---89.39亿 (8,938,847,189)---0.0147%
2009---136---马耳他---欧洲---87.35亿 (8,734,741,331)---0.0144%
2009---137---新喀里多尼亚---大洋洲---87.04亿 (8,704,438,102)---0.0143%
2009---138---亚美尼亚---亚洲---86.48亿 (8,647,937,081)---0.0142%
2009---139---尼加拉瓜---美洲---82.99亿 (8,298,687,305)---0.0136%
2009---140---巴勒斯坦---亚洲---80.86亿 (8,085,700,000)---0.0133%
2009---141---贝宁---非洲---70.97亿 (7,097,198,711)---0.0117%
2009---142---几内亚---非洲---67.17亿 (6,716,905,339)---0.0110%
2009---143---百慕大---美洲---66.56亿 (6,656,000,000)---0.0109%
2009---144---海地---美洲---65.85亿 (6,584,649,419)---0.0108%
2009---145---法属波利尼西亚---大洋洲---65.85亿 (6,584,557,973)---0.0108%
2009---146---马拉维---非洲---61.91亿 (6,191,127,665)---0.0102%
2009---147---老挝---亚洲---58.36亿 (5,836,137,329)---0.0096%
2009---148---卢旺达---非洲---56.74亿 (5,674,476,969)---0.0093%
2009---149---马恩岛---欧洲---54.87亿 (5,486,921,247)---0.0090%
2009---150---摩纳哥---欧洲---54.74亿 (5,474,379,252)---0.0090%
2009---151---摩尔多瓦---欧洲---54.39亿 (5,439,434,271)---0.0089%
2009---152---尼日尔---非洲---53.73亿 (5,373,097,440)---0.0088%
2009---153---塔吉克斯坦---亚洲---49.79亿 (4,979,472,364)---0.0082%
2009---154---关岛---大洋洲---48.28亿 (4,828,000,000)---0.0079%
2009---155---吉尔吉斯斯坦---亚洲---46.90亿 (4,690,061,380)---0.0077%
2009---156---蒙古---亚洲---45.84亿 (4,583,850,367)---0.0075%
2009---157---列支敦士登---欧洲---45.04亿 (4,504,375,348)---0.0074%
2009---158---巴巴多斯---美洲---44.67亿 (4,466,809,600)---0.0073%
2009---159---开曼群岛---美洲---42.82亿 (4,281,714,566)---0.0070%
2009---160---黑山---欧洲---41.59亿 (4,159,330,369)---0.0068%
2009---161---苏里南---美洲---38.75亿 (3,875,409,836)---0.0064%
2009---162---安道尔---欧洲---36.89亿 (3,688,976,340)---0.0061%
2009---163---毛里塔尼亚---非洲---36.62亿 (3,662,279,342)---0.0060%
2009---164---斯威士兰---非洲---35.80亿 (3,580,428,052)---0.0059%
2009---165---多哥---非洲---33.79亿 (3,379,258,564)---0.0056%
2009---166---东帝汶---亚洲---32.00亿 (3,199,666,700)---0.0053%
2009---167---索马里---非洲---29.49亿 (2,948,594,552)---0.0048%
2009---168---斐济群岛---大洋洲---28.71亿 (2,870,624,635)---0.0047%
2009---169---库拉索---美洲---28.69亿 (2,869,153,184)---0.0047%
2009---170---阿鲁巴---美洲---25.54亿 (2,553,793,296)---0.0042%
2009---171---格陵兰---美洲---25.30亿 (2,529,963,903)---0.0042%
2009---172---塞拉利昂---非洲---24.19亿 (2,419,014,960)---0.0040%
2009---173---马尔代夫---亚洲---23.45亿 (2,345,294,875)---0.0039%
2009---174---法罗群岛---欧洲---22.96亿 (2,296,065,170)---0.0038%
2009---175---中非---非洲---20.67亿 (2,067,381,665)---0.0034%
2009---176---圣马力诺---欧洲---20.64亿 (2,064,277,126)---0.0034%
2009---177---圭亚那---美洲---20.61亿 (2,061,323,853)---0.0034%
2009---178---厄立特里亚---非洲---18.57亿 (1,856,695,551)---0.0031%
2009---179---佛得角---非洲---18.52亿 (1,852,334,575)---0.0030%
2009---180---布隆迪---非洲---17.81亿 (1,781,455,139)---0.0029%
2009---181---利比里亚---非洲---17.68亿 (1,768,000,000)---0.0029%
2009---182---莱索托---非洲---17.41亿 (1,740,894,964)---0.0029%
2009---183---圣卢西亚---美洲---14.02亿 (1,401,507,888)---0.0023%
2009---184---安提瓜和巴布达---美洲---13.86亿 (1,386,444,444)---0.0023%
2009---185---不丹---亚洲---13.31亿 (1,331,343,797)---0.0022%
2009---186---伯利兹---美洲---13.21亿 (1,320,605,471)---0.0022%
2009---187---吉布提---非洲---10.49亿 (1,049,110,684)---0.0017%
2009---188---科摩罗---非洲---9.05亿 (905,341,172)---0.0015%
2009---189---冈比亚---非洲---9.01亿 (900,639,534)---0.0015%
2009---190---几内亚比绍---非洲---8.90亿 (890,167,833)---0.0015%
2009---191---荷属圣马丁---美洲---8.55亿 (854,972,067)---0.0014%
2009---192---塞舌尔---非洲---8.51亿 (850,901,620)---0.0014%
2009---193---所罗门群岛---大洋洲---8.06亿 (805,557,562)---0.0013%
2009---194---北马里亚纳群岛---大洋洲---7.95亿 (795,000,000)---0.0013%
2009---195---圣基茨和尼维斯---美洲---7.74亿 (774,274,074)---0.0013%
2009---196---格林纳达---美洲---7.71亿 (771,275,555)---0.0013%
2009---197---圣文森特和格林纳丁斯---美洲---7.14亿 (714,300,259)---0.0012%
2009---198---特克斯和凯科斯群岛---美洲---7.03亿 (703,175,800)---0.0012%
2009---199---美属萨摩亚---大洋洲---6.75亿 (675,000,000)---0.0011%
2009---200---萨摩亚---大洋洲---6.28亿 (628,006,115)---0.0010%
2009---201---瓦努阿图---大洋洲---5.93亿 (592,622,319)---0.0010%
2009---202---多米尼克---美洲---4.89亿 (489,074,074)---0.0008%
2009---203---汤加---大洋洲---3.12亿 (312,415,046)---0.0005%
2009---204---密克罗尼西亚联邦---大洋洲---2.80亿 (280,284,600)---0.0005%
2009---205---圣多美和普林西比---非洲---2.01亿 (200,668,065)---0.0003%
2009---206---帕劳---大洋洲---1.90亿 (189,998,000)---0.0003%
2009---207---马绍尔群岛---大洋洲---1.51亿 (151,200,000)---0.0002%
2009---208---基里巴斯---大洋洲---1.40亿 (140,177,363)---0.0002%
2009---209---瑙鲁---大洋洲---4418万 (44,176,245)---0.0001%
2009---210---图瓦卢---大洋洲---2808万 (28,076,983)---0.0000%
