1999---1---美国---美洲---9.63万亿 (9,631,172,000,000)---29.4108%
1999---92---牙买加---美洲---88.87亿 (8,887,057,997)---0.0271%
1999---93---巴拉圭---美洲---88.37亿 (8,837,070,235)---0.0270%
1999---94---缅甸---亚洲---84.87亿 (8,486,832,800)---0.0259%
1999---95---玻利维亚---美洲---82.85亿 (8,285,064,434)---0.0253%
1999---96---约旦---亚洲---81.50亿 (8,149,929,478)---0.0249%
1999---97---埃塞俄比亚---非洲---78.93亿 (7,892,973,531)---0.0241%
1999---98---加纳---非洲---77.18亿 (7,718,109,982)---0.0236%
1999---99---巴哈马---美洲---76.84亿 (7,683,870,000)---0.0235%
1999---100---也门---亚洲---76.39亿 (7,639,325,295)---0.0233%
1999---101---巴林---亚洲---75.28亿 (7,528,469,148)---0.0230%
1999---102---拉脱维亚---欧洲---73.24亿 (7,324,192,889)---0.0224%
1999---103---津巴布韦---非洲---68.58亿 (6,858,013,100)---0.0209%
1999---104---特立尼达和多巴哥---美洲---68.09亿 (6,808,982,520)---0.0208%
1999---105---澳门---亚洲---65.48亿 (6,547,670,439)---0.0200%
1999---106---洪都拉斯---美洲---64.15亿 (6,414,520,529)---0.0196%
1999---107---莫桑比克---非洲---62.85亿 (6,285,219,691)---0.0192%
1999---108---安哥拉---非洲---61.53亿 (6,152,923,310)---0.0188%
1999---109---乌干达---非洲---59.99亿 (5,998,563,257)---0.0183%
1999---110---爱沙尼亚---欧洲---57.57亿 (5,756,912,265)---0.0176%
1999---111---博茨瓦纳---非洲---54.84亿 (5,484,263,346)---0.0167%
1999---112---塞内加尔---非洲---51.44亿 (5,144,045,359)---0.0157%
1999---113---尼泊尔---亚洲---50.34亿 (5,033,642,384)---0.0154%
1999---114---尼加拉瓜---美洲---48.56亿 (4,856,026,259)---0.0148%
1999---115---刚果（金）---非洲---47.11亿 (4,711,259,427)---0.0144%
1999---116---波黑---欧洲---46.86亿 (4,686,256,363)---0.0143%
1999---117---加蓬---非洲---46.63亿 (4,662,992,036)---0.0142%
1999---118---文莱---亚洲---46.00亿 (4,600,116,699)---0.0140%
1999---119---阿塞拜疆---亚洲---45.81亿 (4,581,248,566)---0.0140%
1999---120---毛里求斯---非洲---44.02亿 (4,402,193,195)---0.0134%
1999---121---马达加斯加---非洲---42.78亿 (4,277,903,780)---0.0131%
1999---122---巴勒斯坦---亚洲---42.71亿 (4,271,200,000)---0.0130%
1999---123---海地---美洲---41.54亿 (4,153,725,883)---0.0127%
1999---124---马耳他---欧洲---41.12亿 (4,111,890,472)---0.0126%
1999---125---法属波利尼西亚---大洋洲---39.12亿 (3,911,602,004)---0.0119%
1999---126---纳米比亚---非洲---38.69亿 (3,868,551,730)---0.0118%
1999---127---马其顿---欧洲---38.64亿 (3,863,619,284)---0.0118%
1999---128---新喀里多尼亚---大洋洲---36.48亿 (3,647,802,049)---0.0111%
1999---129---柬埔寨---亚洲---35.17亿 (3,517,242,477)---0.0107%
1999---130---巴布亚新几内亚---大洋洲---34.77亿 (3,477,038,204)---0.0106%
1999---131---几内亚---非洲---34.61亿 (3,461,282,460)---0.0106%
1999---132---马里---非洲---34.41亿 (3,440,724,709)---0.0105%
1999---133---赞比亚---非洲---34.04亿 (3,404,284,890)---0.0104%
1999---134---布基纳法索---非洲---33.90亿 (3,389,566,712)---0.0104%
1999---135---百慕大---美洲---33.24亿 (3,324,433,000)---0.0102%
1999---136---阿尔巴尼亚---欧洲---32.12亿 (3,212,121,650)---0.0098%
1999---137---索马里---非洲---30.46亿 (3,045,751,527)---0.0093%
1999---138---巴巴多斯---美洲---29.52亿 (2,951,822,204)---0.0090%
1999---139---摩纳哥---欧洲---29.07亿 (2,907,118,641)---0.0089%
1999---140---格鲁吉亚---亚洲---28.00亿 (2,800,025,882)---0.0086%
1999---141---贝宁---非洲---26.90亿 (2,689,787,917)---0.0082%
1999---142---列支敦士登---欧洲---26.64亿 (2,664,105,901)---0.0081%
1999---143---尼日尔---非洲---25.38亿 (2,537,789,820)---0.0077%
1999---144---土库曼斯坦---亚洲---24.51亿 (2,450,564,100)---0.0075%
1999---145---刚果（布）---非洲---23.55亿 (2,354,772,960)---0.0072%
1999---146---卢旺达---非洲---21.57亿 (2,157,108,262)---0.0066%
1999---147---斐济群岛---大洋洲---19.36亿 (1,936,459,986)---0.0059%
1999---148---亚美尼亚---亚洲---18.45亿 (1,845,482,173)---0.0056%
1999---149---马拉维---非洲---17.76亿 (1,775,921,718)---0.0054%
1999---150---阿鲁巴---美洲---17.23亿 (1,722,905,027)---0.0053%
1999---151---多哥---非洲---15.77亿 (1,576,672,666)---0.0048%
1999---152---马恩岛---欧洲---15.74亿 (1,573,742,112)---0.0048%
1999---153---斯威士兰---非洲---15.48亿 (1,547,888,495)---0.0047%
1999---154---乍得---非洲---15.35亿 (1,534,673,583)---0.0047%
1999---155---老挝---亚洲---14.54亿 (1,454,430,642)---0.0044%
1999---156---毛里塔尼亚---非洲---14.06亿 (1,405,662,876)---0.0043%
1999---157---吉尔吉斯斯坦---亚洲---12.49亿 (1,249,061,487)---0.0038%
1999---158---安道尔---欧洲---12.40亿 (1,240,295,198)---0.0038%
1999---159---摩尔多瓦---欧洲---11.71亿 (1,170,782,957)---0.0036%
1999---160---格陵兰---美洲---11.32亿 (1,131,555,107)---0.0035%
1999---161---法罗群岛---欧洲---11.28亿 (1,127,684,827)---0.0034%
1999---162---圣马力诺---欧洲---11.09亿 (1,109,473,367)---0.0034%
1999---163---塔吉克斯坦---亚洲---10.87亿 (1,086,612,290)---0.0033%
1999---164---蒙古---亚洲---10.57亿 (1,057,408,588)---0.0032%
1999---165---中非---非洲---9.99亿 (999,477,510)---0.0031%
1999---166---圣卢西亚---美洲---9.22亿 (921,851,851)---0.0028%
1999---167---莱索托---非洲---9.13亿 (912,773,681)---0.0028%
1999---168---苏里南---美洲---8.86亿 (886,290,697)---0.0027%
1999---169---安提瓜和巴布达---美洲---8.36亿 (835,514,814)---0.0026%
1999---170---黑山---欧洲---8.29亿 (828,950,327)---0.0025%
1999---171---冈比亚---非洲---8.15亿 (814,724,032)---0.0025%
1999---172---布隆迪---非洲---8.08亿 (808,077,223)---0.0025%
1999---173---伯利兹---美洲---7.33亿 (732,732,350)---0.0022%
1999---174---圭亚那---美洲---6.95亿 (694,754,988)---0.0021%
1999---175---厄立特里亚---非洲---6.89亿 (688,918,537)---0.0021%
1999---176---塞拉利昂---非洲---6.69亿 (669,386,623)---0.0020%
1999---177---塞舌尔---非洲---6.63亿 (662,838,614)---0.0020%
1999---178---赤道几内亚---非洲---6.21亿 (621,117,885)---0.0019%
1999---179---佛得角---非洲---5.92亿 (592,416,703)---0.0018%
1999---180---马尔代夫---亚洲---5.89亿 (589,239,753)---0.0018%
1999---181---吉布提---非洲---5.36亿 (536,080,148)---0.0016%
1999---182---所罗门群岛---大洋洲---4.88亿 (488,024,514)---0.0015%
1999---183---格林纳达---美洲---4.82亿 (482,009,370)---0.0015%
1999---184---利比里亚---非洲---4.42亿 (441,800,000)---0.0013%
1999---185---圣基茨和尼维斯---美洲---4.07亿 (406,595,484)---0.0012%
1999---186---不丹---亚洲---3.99亿 (399,311,199)---0.0012%
1999---187---圣文森特和格林纳丁斯---美洲---3.91亿 (390,718,518)---0.0012%
1999---188---多米尼克---美洲---3.32亿 (331,759,259)---0.0010%
1999---189---瓦努阿图---大洋洲---2.68亿 (268,006,972)---0.0008%
1999---190---萨摩亚---大洋洲---2.55亿 (255,408,060)---0.0008%
1999---191---东帝汶---亚洲---2.25亿 (225,357,600)---0.0007%
1999---192---几内亚比绍---非洲---2.24亿 (224,446,663)---0.0007%
1999---193---科摩罗---非洲---2.23亿 (222,580,453)---0.0007%
1999---194---密克罗尼西亚联邦---大洋洲---2.20亿 (220,140,500)---0.0007%
1999---195---汤加---大洋洲---1.99亿 (199,208,705)---0.0006%
1999---196---帕劳---大洋洲---1.13亿 (113,485,000)---0.0003%
1999---197---马绍尔群岛---大洋洲---1.13亿 (113,352,100)---0.0003%
1999---198---基里巴斯---大洋洲---7732万 (77,323,948)---0.0002%
1999---199---圣多美和普林西比---非洲---7730万 (77,302,211)---0.0002%
1999---200---瑙鲁---大洋洲---2733万 (27,328,612)---0.0001%
1999---201---图瓦卢---大洋洲---1480万 (14,800,503)---0.0000%
